year,variable,rows,zips,dates,missing_values,mean,p01,p50,p99
2020,rmax_pct,12187800,33300,366,0,85.8107109758889,35.4315756578947,89.6769230769231,100
2020,rmin_pct,12187800,33300,366,0,44.0464847503735,7.1,44.0571428571429,83.3421101364522
2020,sph,12187800,33300,366,0,0.00732713271385147,0.001186,0.0060195,0.01827
2020,srad,12187800,33300,366,0,190.324273049854,33.5099967741935,189.3,354
2020,temp_range_c,12187800,33300,366,0,11.6714951721033,2.70000000000005,11.6916666666667,22.0880598384227
2020,tmax_c,12187800,33300,366,0,18.9929265139315,-5.21666666666664,20.35,37.1071428571429
2020,tmean_c,12187800,33300,366,0,13.1571789278798,-10.2833333333333,13.7779705882353,29.9740007407407
2020,tmin_c,12187800,33300,366,0,7.32143134182818,-16.3735341176471,7.35000000000002,24.75
2020,vs,12187800,33300,366,0,4.12235326137539,1.28888888888889,3.83793103448276,9.35
2021,erc,12154500,33300,365,0,28.0393225984269,1.19717555331992,25.1818181818182,87.5813995771669
2021,etr,12154500,33300,365,0,4.51769029382819,0.390799407407408,4.36086956521739,11.6611111111111
2021,pet,12154500,33300,365,0,3.38039818034848,0.3,3.24,8.22564175824174
2021,pr,12154500,33300,365,0,2.92511563314933,0,0,40.1825083333331
2021,rhmean_pct,12154500,33300,365,0,64.9863561908893,23.3065199020208,67.56,90.2212517857143
2021,rmax_pct,12154500,33300,365,0,85.8101709834552,36.8666666666667,89.45,100
2021,rmin_pct,12154500,33300,365,0,44.1625413983233,8.16666666666667,44.3692307692308,82.2
2021,sph,12154500,33300,365,0,0.00743691761009955,0.00104,0.006255,0.0183325
2021,srad,12154500,33300,365,0,190.072108051797,33.58,190,352.758733766234
2021,temp_range_c,12154500,33300,365,0,11.5924211635151,2.68000000000001,11.5846153846153,22
2021,tmax_c,12154500,33300,365,0,19.0209968032141,-8.42391304347831,21.05,36.4500000000001
2021,tmean_c,12154500,33300,365,0,13.2247862214565,-13.2,14.45,29.5042256517831
2021,tmin_c,12154500,33300,365,0,7.42857563969897,-18.65,7.97857142857146,24.3875
2021,vs,12154500,33300,365,0,4.0058088280558,1.21428571428571,3.71578947368421,9.1
2022,erc,12154500,33300,365,0,29.6057892252097,2.33333333333333,27,86.0322580645161
2022,etr,12154500,33300,365,0,4.66726067539486,0.293333333333333,4.45217391304348,12.7727272727273
2022,pet,12154500,33300,365,0,3.45990394644243,0.2,3.29393939393939,9
2022,pr,12154500,33300,365,0,2.71911320369233,0,0,38.08
2022,rhmean_pct,12154500,33300,365,0,63.4072942935774,23.1392857142857,65.7326086956522,90.9
2022,rmax_pct,12154500,33300,365,0,84.8059439439949,36.8,88.517902930403,100
2022,rmin_pct,12154500,33300,365,0,42.0086446431599,7.6433328358209,41.8,82.925
2022,sph,12154500,33300,365,0,0.0071254503383803,0.00080375,0.00602666666666667,0.0179988888888889
2022,srad,12154500,33300,365,0,191.161568247493,33.4571428571429,189.9,352.083337209302
2022,temp_range_c,12154500,33300,365,0,12.1578132128704,2.98888888888894,12.0764705882353,23.12
2022,tmax_c,12154500,33300,365,0,18.7044609188677,-10.35,20.6127906976745,38.167649159664
2022,tmean_c,12154500,33300,365,0,12.6255543124325,-15.6214285714285,13.95,30.85
2022,tmin_c,12154500,33300,365,0,6.54664770599728,-21.8375,7.4264705882353,25.05
2022,vs,12154500,33300,365,0,4.18646380304923,1.28,3.8304347826087,9.7
2023,erc,12154500,33300,365,0,29.1180239168526,1.03846153846154,27,83.2857142857143
2023,etr,12154500,33300,365,0,4.61407378924821,0.326315789473684,4.4,12.3
2023,pet,12154500,33300,365,0,3.43844583873658,0.28936170212766,3.25882352941177,8.71304347826087
2023,pr,12154500,33300,365,0,2.76975575253837,0,0,39.15
2023,rhmean_pct,12154500,33300,365,0,64.0305805509926,24.7118051470588,66.0090909090909,91.9772727272728
2023,rmax_pct,12154500,33300,365,0,84.8782590173887,38.4578879819871,87.9625,100
2023,rmin_pct,12154500,33300,365,0,43.1829020845964,9.1,42.35,85.1714285714286
2023,sph,12154500,33300,365,0,0.00723630561808105,0.00113904761904762,0.0063,0.0184716666666667
2023,srad,12154500,33300,365,0,190.579257157572,32.0192289377289,189.125,353.721052631579
2023,temp_range_c,12154500,33300,365,0,11.7521391723809,2.61111111111114,11.85,21.725
2023,tmax_c,12154500,33300,365,0,19.2829556117488,-5.25,20.75,38.7277777777778
2023,tmean_c,12154500,33300,365,0,13.4068860255583,-10.15,14.44,31.4353663617886
2023,tmin_c,12154500,33300,365,0,7.53081643936786,-16.05,8.05000000000001,25.4083333333334
2023,vs,12154500,33300,365,0,3.95502009861072,1.28,3.7,8.96
2024,erc,12187800,33300,366,0,28.3154683452046,1,26,87.2
2024,etr,12187800,33300,366,0,4.64270110387475,0.338888888888889,4.54444444444444,11.748
2024,pet,12187800,33300,366,0,3.46476726968469,0.25,3.4,8.37692307692308
2024,pr,12187800,33300,366,0,2.98804630135859,0,0,41
2024,rhmean_pct,12187800,33300,366,0,64.7826218339851,23.4,67.05,90.6825
2024,rmax_pct,12187800,33300,366,0,85.8092921075344,37.0387071960298,89.2571428571429,100
2024,rmin_pct,12187800,33300,366,0,43.7559515604358,8.24499827586207,43.575,83.08
2024,sph,12187800,33300,366,0,0.00757242753665463,0.00109297265500795,0.00652363636363636,0.0185885714285714
2024,srad,12187800,33300,366,0,191.500465952935,32.725,191.466666666667,352
2024,temp_range_c,12187800,33300,366,0,11.7505931723662,2.52127595099934,11.8,21.8
2024,tmax_c,12187800,33300,366,0,19.6852205579734,-7.21999999999991,21.55,37.7000000000001
2024,tmean_c,12187800,33300,366,0,13.8099239717903,-11.7440011764706,15.0833333333334,30.6
2024,tmin_c,12187800,33300,366,0,7.93462738560723,-16.95,8.53333333333336,25.1558823529412
2024,vs,12187800,33300,366,0,4.02529043181677,1.2,3.73571428571429,9.3
2025,erc,12154500,33300,365,0,28.7622696549987,2.875,26.5555555555556,87.7473756528725
2025,etr,12154500,33300,365,0,4.59223049649192,0.378723055458667,4.5,11.5388894736842
2025,pet,12154500,33300,365,0,3.42875478871666,0.294444444444444,3.37142857142857,8.1875
2025,pr,12154500,33300,365,0,2.62340864372829,0,0,36.3090952380952
2025,rhmean_pct,12154500,33300,365,0,64.2789588133617,22.0736826625387,66.7970801364024,90.9444444444445
2025,rmax_pct,12154500,33300,365,0,85.6399994597289,34.3,89.9090909090909,100
2025,rmin_pct,12154500,33300,365,0,42.9179181669946,7.83220211064919,42.6333333333333,83.4125
2025,sph,12154500,33300,365,0,0.00747954726270725,0.000888292613240419,0.00644909090909091,0.01846
2025,srad,12154500,33300,365,0,190.021292851789,34.3527263157895,192.393142633229,350.555555555556
2025,temp_range_c,12154500,33300,365,0,12.0022516616992,2.80000000000001,11.926923076923,22.5846153846154
2025,tmax_c,12154500,33300,365,0,19.2963099944786,-7.70714285714291,21.4999999999999,36.75
2025,tmean_c,12154500,33300,365,0,13.295184163629,-12.7340909090909,14.9,30.0333333333333
2025,tmin_c,12154500,33300,365,0,7.29405833277943,-18.65,8.28333333333336,24.7333333333334
2025,vs,12154500,33300,365,0,4.06450723384081,1.2,3.73333333333333,9.55
